BFGS+LiFukushima ($\xi$=1.0)<linestyle=dashed>,BFGS+LiFukushima ($\xi$=0.8),BFGS+LiFukushima ($\xi$=0.1),BFGS+Powell ($\xi$=1.0)<linestyle=dashed>,BFGS+Powell ($\xi$=0.8),BFGS+Powell ($\xi$=0.1),preconvex+LiFukushima ($\xi$=1.0)<linestyle=dashed>,preconvex+LiFukushima ($\xi$=0.8),preconvex+LiFukushima ($\xi$=0.1),preconvex+Powell ($\xi$=1.0)<linestyle=dashed>,preconvex+Powell ($\xi$=0.8),preconvex+Powell ($\xi$=0.1),CG(HagerZhang)<linestyle=dotted>,CG(DaiYuan)<linestyle=dotted>
0.8319673538208008,0.7893950939178467,0.6283488273620605,1.5803048610687256,0.7180309295654297,0.28526782989501953,1.4140150547027588,0.7935609817504883,0.4068002700805664,3.3880391120910645,0.9222650527954102,3.275336980819702,0.6964757442474365,1.7517039775848389
2.841585159301758,1.6103579998016357,0.318526029586792,3.0950920581817627,1.1855061054229736,0.7095532417297363,0.6177678108215332,1.5160248279571533,2.8332359790802,0.5061178207397461,1.3485100269317627,0.8562309741973877,0.4345831871032715,0.33089709281921387
0.8821630477905273,2.2870068550109863,0.4909970760345459,0.32904911041259766,0.6298344135284424,0.9019589424133301,0.9347150325775146,3.0921361446380615,0.44679760932922363,1.5118999481201172,0.6281797885894775,0.7526359558105469,1.8011658191680908,1.3756742477416992
2.1675641536712646,1.3331298828125,0.5352649688720703,1.4578230381011963,1.1951282024383545,0.6009078025817871,1.2218499183654785,2.2741849422454834,0.38905906677246094,2.5663421154022217,3.0781068801879883,1.0526788234710693,0.697883129119873,0.6349239349365234
0.6884059906005859,0.551929235458374,1.1287868022918701,0.40308713912963867,0.5602190494537354,0.3693540096282959,3.1798958778381348,0.9491357803344727,2.5802860260009766,1.2745211124420166,0.9475040435791016,0.5706708431243896,0.45835423469543457,1.6618101596832275
1.7147719860076904,0.7399351596832275,0.34264302253723145,0.34155893325805664,0.8161461353302002,0.2982351779937744,2.9053187370300293,1.9908339977264404,0.49493980407714844,1.6954991817474365,2.1371781826019287,0.3831350803375244,0.4590740203857422,0.6997189521789551
1.4650030136108398,0.43013715744018555,1.3033881187438965,0.37520313262939453,0.47913599014282227,3.065140962600708,3.05230712890625,3.1772711277008057,0.7055532932281494,0.45568203926086426,0.8362560272216797,1.6376850605010986,0.2539081573486328,0.5745470523834229
3.1155612468719482,1.4781920909881592,2.823216199874878,3.046037435531616,0.40346717834472656,3.1072208881378174,0.42056798934936523,0.7041506767272949,2.8180108070373535,1.305121660232544,3.0802559852600098,0.5645568370819092,0.3040120601654053,1.2168498039245605
0.7606480121612549,1.1494660377502441,0.8272159099578857,0.3980588912963867,0.5162317752838135,1.5840528011322021,0.945065975189209,2.465848207473755,0.26843690872192383,1.3468499183654785,0.7852716445922852,0.40778517723083496,0.4026467800140381,0.5233089923858643
1.4941959381103516,0.6075139045715332,1.3212361335754395,0.42093992233276367,0.8084957599639893,2.077591896057129,1.5053799152374268,1.3663849830627441,0.7694981098175049,2.1664791107177734,0.8210158348083496,0.7104358673095703,0.563007116317749,0.7213709354400635
1.0428385734558105,0.49297595024108887,2.820662021636963,1.1780331134796143,0.5453331470489502,0.28603219985961914,3.097935914993286,1.018775224685669,0.4395589828491211,2.6723787784576416,0.7121808528900146,0.23816609382629395,0.47607898712158203,2.0471479892730713
0.4143218994140625,2.8223133087158203,0.5084269046783447,0.3117208480834961,0.4209721088409424,1.0041449069976807,3.0767061710357666,1.6386330127716064,0.6235592365264893,3.0628561973571777,1.1532177925109863,0.9283580780029297,1.1371760368347168,0.8753499984741211
0.7354259490966797,0.6542778015136719,3.0938539505004883,0.9268753528594971,0.7758281230926514,1.5841212272644043,0.6999537944793701,2.4402718544006348,0.7338299751281738,0.9804518222808838,0.48654675483703613,0.353330135345459,0.8231370449066162,1.6705050468444824
0.7328908443450928,1.0159101486206055,0.7601778507232666,0.3019988536834717,0.9302740097045898,0.35961198806762695,2.3687491416931152,0.4568037986755371,0.5511071681976318,1.8348159790039062,1.1448190212249756,3.1330220699310303,0.3307149410247803,1.034491777420044
0.7025637626647949,0.6556539535522461,0.4047422409057617,0.32581210136413574,0.40926218032836914,0.8881921768188477,2.9247958660125732,1.395982265472412,0.45715785026550293,3.06384015083313,2.309278964996338,0.48641300201416016,0.6297421455383301,1.1984801292419434
1.429656744003296,0.6525659561157227,1.5224788188934326,0.4402141571044922,0.589320182800293,3.055492877960205,2.824126958847046,1.7966501712799072,0.1986386775970459,0.969519853591919,1.3637540340423584,0.9205961227416992,1.4300949573516846,3.019892930984497
0.8967030048370361,0.560715913772583,1.436535120010376,0.7550008296966553,1.3563029766082764,0.5135722160339355,2.940783977508545,1.6028938293457031,2.818490982055664,0.7529399394989014,2.5309739112854004,1.2614970207214355,0.7596142292022705,0.8292050361633301
2.8235068321228027,2.2038168907165527,0.6165549755096436,3.0453591346740723,0.39499783515930176,0.7916300296783447,1.196357011795044,2.1111040115356445,2.347656011581421,0.5635159015655518,2.135939121246338,0.8555998802185059,0.33982110023498535,0.4001772403717041
0.38495516777038574,0.508110761642456,0.5265130996704102,0.5736608505249023,0.38193273544311523,0.7410728931427002,1.0875279903411865,1.4485931396484375,0.826422929763794,3.117366075515747,0.5365862846374512,0.933588981628418,0.4346928596496582,0.6941077709197998
0.3263418674468994,0.36507296562194824,0.6373679637908936,0.33176589012145996,0.9126460552215576,0.5167338848114014,3.0709943771362305,0.4439208507537842,0.4948160648345947,1.6641290187835693,3.01684308052063,0.7979640960693359,1.6304011344909668,1.1263399124145508
0.6038649082183838,3.088538885116577,0.4227299690246582,0.2139441967010498,0.97225022315979,0.5998411178588867,1.0667777061462402,0.8764457702636719,3.1476359367370605,2.270763874053955,1.4021332263946533,0.30634498596191406,0.41156983375549316,1.324897050857544
1.5581731796264648,0.36810803413391113,1.2238311767578125,0.9369268417358398,0.8437240123748779,1.4011919498443604,0.5830769538879395,1.7687010765075684,0.5728180408477783,0.9515440464019775,2.604449987411499,0.7760097980499268,0.516624927520752,0.8245382308959961
0.6195988655090332,0.9322810173034668,0.32619333267211914,1.1419050693511963,0.4155120849609375,1.3627748489379883,1.970428228378296,1.6954841613769531,0.8429238796234131,1.2074837684631348,0.8194167613983154,0.39507102966308594,2.1779329776763916,3.135723114013672
0.3104288578033447,0.38761401176452637,0.3598191738128662,2.2842230796813965,0.7814490795135498,0.44298601150512695,0.605172872543335,2.0443148612976074,0.7693948745727539,0.8713250160217285,0.6382720470428467,0.42222118377685547,3.043109178543091,3.1115639209747314
0.3051300048828125,1.3477230072021484,0.4558138847351074,0.8503232002258301,0.3698890209197998,0.8487730026245117,0.5809946060180664,0.9683382511138916,1.4401779174804688,0.8361532688140869,3.1307711601257324,0.4939310550689697,0.5811939239501953,3.1491012573242188
