BFGS+LiFukushima ($\xi$=1.0)<linestyle=dashed>,BFGS+LiFukushima ($\xi$=0.8),BFGS+LiFukushima ($\xi$=0.1),BFGS+Powell ($\xi$=1.0)<linestyle=dashed>,BFGS+Powell ($\xi$=0.8),BFGS+Powell ($\xi$=0.1),preconvex+LiFukushima ($\xi$=1.0)<linestyle=dashed>,preconvex+LiFukushima ($\xi$=0.8),preconvex+LiFukushima ($\xi$=0.1),preconvex+Powell ($\xi$=1.0)<linestyle=dashed>,preconvex+Powell ($\xi$=0.8),preconvex+Powell ($\xi$=0.1),CG(HagerZhang)<linestyle=dotted>,CG(DaiYuan)<linestyle=dotted>
0.09002685546875,0.07172203063964844,0.07508301734924316,0.0948641300201416,0.08679819107055664,0.06298494338989258,0.1109468936920166,0.09012579917907715,0.08616304397583008,0.08503103256225586,0.09961795806884766,0.06876707077026367,0.07363200187683105,0.39884185791015625
0.08640694618225098,0.06861209869384766,0.06319403648376465,0.08084821701049805,0.08221697807312012,0.07087206840515137,0.08435511589050293,0.09082436561584473,0.07410788536071777,0.11776208877563477,0.11307120323181152,0.0771780014038086,0.05813193321228027,0.09856081008911133
0.06754374504089355,0.06299901008605957,0.04602503776550293,0.05276298522949219,0.06160688400268555,0.05678391456604004,0.06589794158935547,0.07420206069946289,0.06601905822753906,0.06641721725463867,0.07109498977661133,0.05752396583557129,0.055145263671875,0.0761420726776123
0.06211519241333008,0.0737757682800293,0.04083514213562012,0.05394291877746582,0.056329965591430664,0.045641183853149414,0.06036233901977539,0.05888986587524414,0.05567812919616699,0.05669713020324707,0.05139279365539551,0.04788088798522949,0.05041670799255371,0.06702303886413574
0.09164881706237793,0.08574318885803223,0.07040810585021973,0.11380720138549805,0.0857548713684082,0.06864094734191895,0.10598611831665039,0.08345198631286621,0.07854390144348145,0.07248592376708984,0.1222982406616211,0.07543396949768066,0.06203794479370117,0.06728863716125488
0.06832480430603027,0.06808304786682129,0.04773092269897461,0.061599016189575195,0.06072211265563965,0.05883598327636719,0.059179067611694336,0.0604250431060791,0.060881853103637695,0.06809401512145996,0.059381961822509766,0.05550408363342285,0.047962188720703125,0.09747576713562012
0.09647202491760254,0.0797572135925293,0.07851886749267578,0.10084915161132812,0.09427189826965332,0.08926010131835938,0.14141583442687988,0.09628009796142578,0.07016777992248535,0.12177181243896484,0.09577488899230957,0.09206295013427734,0.06718206405639648,0.10552310943603516
0.12251591682434082,0.08583879470825195,0.07500696182250977,0.09315013885498047,0.07685613632202148,0.08987689018249512,0.10792684555053711,0.09188413619995117,0.0962209701538086,0.1527879238128662,0.10098409652709961,0.08280396461486816,0.09680390357971191,0.10953807830810547
0.11339306831359863,0.12279295921325684,0.07930898666381836,0.09047698974609375,0.12346386909484863,0.1041407585144043,0.18230390548706055,0.11403894424438477,0.10607314109802246,0.13605618476867676,0.1170499324798584,0.10209393501281738,0.08803677558898926,0.0894019603729248
0.07425260543823242,0.07595181465148926,0.07298111915588379,0.0733649730682373,0.07715082168579102,0.06771039962768555,0.08643507957458496,0.07701921463012695,0.07276082038879395,0.08526992797851562,0.08201003074645996,0.060545921325683594,0.05899477005004883,0.18456435203552246
0.12824583053588867,0.08066797256469727,0.07384204864501953,0.10148286819458008,0.10219788551330566,0.08800983428955078,0.08405518531799316,0.10847878456115723,0.09008908271789551,0.12935876846313477,0.09953427314758301,0.08034300804138184,0.08489799499511719,0.07352685928344727
0.12506604194641113,0.10510802268981934,0.09949707984924316,0.10681772232055664,0.10317301750183105,0.10699796676635742,0.1528172492980957,0.10564398765563965,0.07779097557067871,0.11336970329284668,0.1425609588623047,0.10604095458984375,0.07867097854614258,0.5241563320159912
0.06734609603881836,0.0624997615814209,0.04550504684448242,0.061263084411621094,0.06250309944152832,0.046740055084228516,0.059880971908569336,0.05076313018798828,0.04993796348571777,0.0649561882019043,0.0734400749206543,0.05275988578796387,0.04849100112915039,0.054015159606933594
0.08458375930786133,0.06333804130554199,0.05068612098693848,0.07029509544372559,0.06599092483520508,0.045480966567993164,0.06892013549804688,0.06868720054626465,0.06252384185791016,0.07882213592529297,0.06554603576660156,0.0637509822845459,0.05752086639404297,0.11714625358581543
0.1493360996246338,0.08484601974487305,0.10898709297180176,0.12798500061035156,0.13298892974853516,0.10059309005737305,0.13461923599243164,0.21451282501220703,0.1192779541015625,0.186506986618042,0.13831400871276855,0.09939408302307129,0.10436201095581055,0.41375303268432617
0.06347894668579102,0.06769490242004395,0.05808901786804199,0.0600740909576416,0.06723880767822266,0.05081892013549805,0.07442688941955566,0.05956006050109863,0.06209588050842285,0.07374787330627441,0.07326602935791016,0.06496620178222656,0.058197975158691406,0.12674498558044434
0.07800412178039551,0.08264684677124023,0.062003135681152344,0.0827779769897461,0.06582093238830566,0.058465003967285156,0.08698582649230957,0.09222102165222168,0.06159806251525879,0.0806889533996582,0.07855415344238281,0.061097145080566406,0.06366300582885742,0.05928802490234375
0.09882903099060059,0.10590171813964844,0.07893204689025879,0.10557365417480469,0.08320474624633789,0.07660984992980957,0.11374187469482422,0.10547423362731934,0.07533502578735352,0.1188201904296875,0.11468696594238281,0.07577180862426758,0.08288931846618652,0.2317039966583252
0.11408805847167969,0.0821378231048584,0.0623927116394043,0.08064889907836914,0.09253716468811035,0.09335708618164062,0.1189579963684082,0.1080319881439209,0.07641172409057617,0.10358405113220215,0.0973818302154541,0.07933402061462402,0.07337498664855957,0.7278649806976318
0.049700260162353516,0.060858964920043945,0.05064868927001953,0.04894423484802246,0.047796010971069336,0.04339408874511719,0.059211015701293945,0.05840110778808594,0.0532529354095459,0.059068918228149414,0.060426950454711914,0.049018144607543945,0.05260801315307617,0.1723771095275879
0.06701207160949707,0.08461904525756836,0.06699967384338379,0.07185983657836914,0.08567500114440918,0.06442594528198242,0.12217116355895996,0.07172298431396484,0.07165884971618652,0.10738778114318848,0.0881657600402832,0.07533502578735352,0.06380176544189453,0.2130899429321289
0.06257104873657227,0.06875205039978027,0.05869102478027344,0.07174396514892578,0.06399083137512207,0.052384138107299805,0.08510494232177734,0.07244086265563965,0.06164383888244629,0.061888933181762695,0.07812929153442383,0.06443214416503906,0.06308197975158691,0.06063508987426758
0.07850408554077148,0.06840801239013672,0.07065701484680176,0.0749359130859375,0.0664980411529541,0.05647778511047363,0.08298182487487793,0.09401416778564453,0.060211896896362305,0.08093118667602539,0.06996011734008789,0.06538009643554688,0.06512284278869629,0.08227396011352539
0.13159418106079102,0.09635305404663086,0.08820986747741699,0.09510183334350586,0.12042593955993652,0.11240720748901367,0.09543204307556152,0.1083369255065918,0.1266341209411621,0.12591218948364258,0.1320939064025879,0.1116023063659668,0.1082148551940918,0.1820847988128662
0.06456589698791504,0.0792241096496582,0.07126808166503906,0.07410407066345215,0.08366894721984863,0.07125592231750488,0.09763884544372559,0.09724068641662598,0.08788394927978516,0.21532392501831055,0.1380157470703125,0.09074282646179199,0.07132077217102051,0.08350419998168945
0.10195302963256836,0.07615423202514648,0.05688810348510742,0.06386113166809082,0.07505202293395996,0.06767892837524414,0.062123775482177734,0.08395218849182129,0.06878209114074707,0.09696006774902344,0.08507800102233887,0.07473301887512207,0.05967378616333008,0.06844973564147949
0.07983779907226562,0.09715676307678223,0.06355786323547363,0.08457088470458984,0.07921910285949707,0.06285881996154785,0.12429523468017578,0.10978484153747559,0.06659507751464844,0.11202216148376465,0.08682608604431152,0.076416015625,0.06885099411010742,0.29148411750793457
0.07228422164916992,0.06214714050292969,0.05355191230773926,0.05673503875732422,0.06981396675109863,0.059204816818237305,0.06609416007995605,0.054284095764160156,0.06499195098876953,0.06024909019470215,0.06788396835327148,0.05306601524353027,0.04581785202026367,0.09946990013122559
0.07911181449890137,0.0858161449432373,0.0756828784942627,0.06276893615722656,0.0912318229675293,0.07525229454040527,0.1049048900604248,0.1011199951171875,0.0870358943939209,0.0747840404510498,0.09485793113708496,0.07695484161376953,0.07763099670410156,0.20017004013061523
0.0985260009765625,0.06919312477111816,0.06752514839172363,0.06948399543762207,0.08059072494506836,0.06425285339355469,0.10046124458312988,0.08690786361694336,0.07465505599975586,0.08721089363098145,0.09339284896850586,0.07451391220092773,0.06491899490356445,0.27843213081359863
0.0992889404296875,0.08400106430053711,0.06967401504516602,0.07724213600158691,0.07325410842895508,0.045651912689208984,0.06640219688415527,0.08899402618408203,0.06557893753051758,0.07219099998474121,0.07086181640625,0.07421994209289551,0.05211901664733887,0.08512520790100098
0.11615109443664551,0.10835909843444824,0.09954500198364258,0.07036399841308594,0.10149621963500977,0.08739614486694336,0.1085970401763916,0.19494104385375977,0.09435391426086426,0.13030314445495605,0.13247895240783691,0.10437512397766113,0.08650922775268555,0.0792849063873291
0.08654522895812988,0.058508872985839844,0.06550073623657227,0.06910490989685059,0.07589101791381836,0.06773114204406738,0.0968928337097168,0.07968997955322266,0.0644071102142334,0.07433414459228516,0.0836648941040039,0.07456469535827637,0.07516694068908691,0.12458109855651855
0.10947799682617188,0.07825994491577148,0.0922999382019043,0.08618474006652832,0.09444022178649902,0.06813788414001465,0.10700392723083496,0.14084506034851074,0.07142281532287598,0.1215507984161377,0.13216900825500488,0.0802001953125,0.10348105430603027,0.046936750411987305
0.16094493865966797,0.1815481185913086,0.12415814399719238,0.16632699966430664,0.1645040512084961,0.07126927375793457,0.21329689025878906,0.24055027961730957,0.11950302124023438,0.1483309268951416,0.17281675338745117,0.14487791061401367,0.14093303680419922,0.11101603507995605
0.0882267951965332,0.05559706687927246,0.07051301002502441,0.05421900749206543,0.07273507118225098,0.06241607666015625,0.09865093231201172,0.0712738037109375,0.060410261154174805,0.07285094261169434,0.07588696479797363,0.057125091552734375,0.06908011436462402,0.0742959976196289
0.08206915855407715,0.06964612007141113,0.05575895309448242,0.056572914123535156,0.07528495788574219,0.05876970291137695,0.06852006912231445,0.06814789772033691,0.05831193923950195,0.06781291961669922,0.07545089721679688,0.05450010299682617,0.06414628028869629,0.12163138389587402
